Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet,Identifier
FDD03,13.3,0.07979117599999999,232.73,OUT035,2004,2796.36,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,279
NCY17,18.2,0.16334971,45.1086,OUT049,1999,669.1289999999999,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1541
DRY23,9.395,0.109265987,42.3112,OUT049,1999,980.0576,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,9,142
FDT50,6.75,0.10821852,96.3752,OUT035,2004,1342.2528,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,958
FDC38,15.7,0.122392031,133.1942,OUT013,1987,2782.3782,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,260
NCN06,8.39,0.20168772,162.8868,OUT010,1998,327.5736,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1406
FDP56,12.792854228644991,0.046259035999999996,47.4692,OUT027,1985,1576.6144,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,770
FDW34,9.6,0.035651291,244.917,OUT045,2002,2916.204,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1094
FDU07,11.1,0.059835659000000006,151.3366,OUT035,2004,3022.732,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,971
NCO55,12.8,0.09140807599999999,108.9938,OUT018,2009,1071.938,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1436
FDL16,12.85,0.169405699,46.106,OUT017,2007,792.302,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,590
FDT59,13.65,0.015943701,231.9668,OUT045,2002,3225.1352,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,965
DRF01,12.792854228644991,0.174232377,146.6102,OUT027,1985,1895.5326,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,5,37
NCS06,7.935,0.031801103,261.591,OUT045,2002,3155.8920000000003,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1479
FDY13,12.792854228644991,0.052749199000000004,74.967,OUT019,1985,229.701,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1177
DRF36,16.1,0.039463564,189.9846,OUT010,1998,191.0846,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,44
FDV10,7.645,0.0,41.8112,OUT046,1997,894.8352,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,1024
FDE09,8.775,0.036159635,110.7228,OUT010,1998,331.5684,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,322
FDC20,10.65,0.024020077999999997,57.2272,OUT045,2002,1174.4712,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,248
FDI58,7.64,0.071104408,95.012,OUT017,2007,1864.24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,505
FDI56,7.325,0.093913607,93.2146,OUT017,2007,1733.0774,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,503
NCI17,8.645,0.144006886,94.741,OUT018,2009,1061.951,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1343
NCE19,8.97,0.09315923300000001,55.7956,OUT049,1999,1037.3164,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1307
FDA26,12.792854228644991,0.129425145,219.3482,OUT019,1985,219.0482,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,164
FDR01,5.405,0.053839714000000004,198.6742,OUT018,2009,2388.8904,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,820
FDC32,12.792854228644991,0.09862906199999999,90.6462,OUT027,1985,2406.2012,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,255
FDF11,10.195,0.017658634,240.1538,OUT049,1999,1442.1228,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,9,363
FDH46,6.935,0.041282286,103.5332,OUT046,1997,1230.3984,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,459
FDY33,12.792854228644991,0.170186628,159.0262,OUT019,1985,159.1262,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,1192
DRG23,8.88,0.086781204,152.2682,OUT046,1997,1829.6184,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,55
FDY04,12.792854228644991,0.042270750999999995,162.52100000000002,OUT027,1985,4567.388,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,1170
FDE26,9.3,0.089186275,145.3786,OUT045,2002,2745.0934,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,333
NCU42,9.0,0.019502965,169.4474,OUT035,2004,4211.185,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1506
NCO42,21.25,0.024650932,146.0102,OUT035,2004,2916.204,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1432
FDU25,12.35,0.026722744,59.2246,OUT049,1999,984.7182,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,987
FDW02,12.792854228644991,0.037516862000000005,124.3704,OUT027,1985,3004.0896,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,1068
FDS22,16.85,0.023154399,43.9428,OUT046,1997,351.5424,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,885
FDG57,14.7,0.072284689,49.8034,OUT035,2004,631.8442,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,427
FDQ25,8.63,0.028391879,173.9422,OUT018,2009,4138.6128,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,794
NCS06,7.935,0.031866022,261.291,OUT018,2009,2892.901,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1479
FDC29,12.792854228644991,0.024088444,112.7176,OUT027,1985,1832.2816,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,254
NCZ41,19.85,0.06440905599999999,126.7704,OUT035,2004,1752.3856,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1555
FDW23,5.765,0.082012293,37.5164,OUT046,1997,656.4788,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1085
FDB03,17.75,0.157075658,240.5538,OUT049,1999,3845.6608,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,192
FDN25,12.792854228644991,0.107110465,55.5588,OUT019,1985,229.0352,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,669
NCN05,8.235,0.014459672,181.895,OUT046,1997,732.38,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1405
FDV43,12.792854228644991,0.076483451,43.4086,OUT027,1985,847.5634,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1051
FDG44,6.13,0.10234983,55.0298,OUT049,1999,539.298,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,419
FDS12,9.1,0.174827835,127.2362,OUT018,2009,1635.8706,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,877
FDI52,18.7,0.10459102699999999,121.4072,OUT013,1987,2450.144,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,501
FDU12,15.5,0.07586884299999999,261.7568,OUT049,1999,1845.5976,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,976
FDG58,10.695,0.086764795,156.7972,OUT035,2004,3427.5384,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,428
FDA16,6.695,0.03408026,220.8456,OUT018,2009,5084.0488,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,157
NCD18,16.0,0.072655379,229.8668,OUT035,2004,4837.7028,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1296
FDI21,5.59,0.056555715,62.6168,OUT013,1987,639.168,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,482
FDW31,11.35,0.043402224,197.0742,OUT017,2007,2587.9646,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1091
FDB35,12.3,0.064882207,93.8804,OUT018,2009,1470.0864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3,215
FDK58,12.792854228644991,0.044764726,102.4016,OUT027,1985,2428.8384,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,578
FDU14,17.75,0.034752647000000005,248.775,OUT046,1997,3745.125,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,978
NCP43,17.75,0.030631323,178.56599999999997,OUT018,2009,2516.724,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1447
FDM20,12.792854228644991,0.0,245.0144,OUT027,1985,3185.1872,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,629
FDT36,12.792854228644991,0.110735739,35.2874,OUT027,1985,988.0472,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,946
FDW19,12.35,0.038657256,110.257,OUT018,2009,1757.7120000000002,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,1081
FDB29,16.7,0.052493162,113.9176,OUT049,1999,2519.3872,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,211
FDN39,19.35,0.06589099799999999,167.0816,OUT017,2007,1510.0344,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,677
FDI02,15.7,0.114565093,112.0202,OUT046,1997,337.5606,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,469
FDA46,12.792854228644991,0.117065801,196.1136,OUT027,1985,6026.8216,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,180
FDV36,18.7,0.026450779,124.902,OUT017,2007,2909.546,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1046
FDE35,7.06,0.043863865,59.5904,OUT013,1987,761.6752,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,339
FDT46,11.35,0.0,52.4008,OUT035,2004,809.6128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,954
FDS21,12.792854228644991,0.036551446,62.7194,OUT019,1985,123.8388,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,884
DRD12,6.96,0.077630199,90.9146,OUT017,2007,1459.4336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,17
FDR14,12.792854228644991,0.30473738699999997,54.7298,OUT019,1985,107.8596,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,831
FDG22,12.792854228644991,0.041180766,37.919000000000004,OUT027,1985,768.9989999999999,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,406
FDX58,13.15,0.043831721,184.195,OUT049,1999,2746.425,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1164
FDB40,12.792854228644991,0.0075033719999999995,146.7102,OUT027,1985,4374.306,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,220
FDJ36,14.5,0.214681063,102.7332,OUT010,1998,205.0664,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,527
NCL53,7.5,0.060649825,177.4028,OUT010,1998,354.2056,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1386
NCX05,15.2,0.09725893699999999,114.8492,OUT045,2002,1506.0396,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1529
FDO21,11.6,0.009763021,226.2404,OUT046,1997,1800.3232,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,704
NCF07,9.0,0.032152981000000004,102.0016,OUT018,2009,1518.024,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1315
FDU20,19.35,0.021439694,119.7098,OUT013,1987,1325.6078,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,982
FDK09,15.2,0.153592956,228.0352,OUT010,1998,458.0704,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,547
FDY57,20.2,0.12123130800000001,97.5752,OUT035,2004,1534.0032,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,1212
FDD51,12.792854228644991,0.119371835,45.2744,OUT027,1985,905.488,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,311
FDA49,12.792854228644991,0.064607378,87.4198,OUT027,1985,2267.7148,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,183
FDG33,5.365,0.14024028,171.0764,OUT046,1997,3263.7516,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,413
FDG35,21.2,0.0,173.6738,OUT049,1999,2954.1546,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,9,415
FDC52,11.15,0.008296692,150.6708,OUT045,2002,2106.5912,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,271
FDS34,19.35,0.077193256,112.7518,OUT017,2007,683.1108,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,895
NCY05,13.5,0.055075504000000004,33.3874,OUT049,1999,282.2992,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1539
FDO46,9.6,0.014209811000000001,188.1872,OUT035,2004,1701.7848,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,722
FDY20,12.5,0.08187986400000001,91.7488,OUT049,1999,1358.2320000000002,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,1182
FDA13,15.85,0.078540095,36.3506,OUT035,2004,607.2096,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,154
FDS04,10.195,0.146540889,141.7838,OUT013,1987,1685.8056,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,871
FDU51,20.2,0.097059596,178.6028,OUT017,2007,2302.3364,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1009
FDK50,7.96,0.028478742,161.8894,OUT018,2009,2750.4198,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,572
FDO60,20.0,0.034340926,45.4086,OUT013,1987,981.3892,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,731
FDM13,6.425,0.063532672,133.0626,OUT017,2007,1442.7886,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,625
FDU12,12.792854228644991,0.075384242,262.7568,OUT027,1985,7646.0472,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,976
NCG54,12.1,0.080131363,170.9106,OUT018,2009,1539.9954,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1331
FDH40,11.6,0.132111921,82.2276,OUT010,1998,243.6828,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,455
NCI06,12.792854228644991,0.083547515,179.166,OUT019,1985,359.532,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1342
FDA58,9.395,0.103731617,236.9932,OUT035,2004,4242.4776,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,190
FDJ02,17.2,0.025309134,147.0418,OUT017,2007,2354.2688,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,507
FDP21,7.42,0.0258457,188.9872,OUT018,2009,2458.1336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,746
FDN57,18.25,0.054223942000000004,142.0154,OUT035,2004,2127.231,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,688
FDV26,12.792854228644991,0.07579164099999999,193.3794,OUT027,1985,8388.4142,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,1038
FDZ21,17.6,0.03928284,94.641,OUT049,1999,2799.6890000000003,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,1231
FDG21,12.792854228644991,0.14559143800000002,148.705,OUT027,1985,1797.66,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,405
FDF26,6.825,0.046824729,155.1998,OUT018,2009,2460.7968,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,372
FDC39,7.405,0.159062948,208.9296,OUT013,1987,2700.4848,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,261
FDQ24,15.7,0.07396678599999999,250.5724,OUT018,2009,4026.7584,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,793
FDC41,15.6,0.117574554,75.667,OUT017,2007,1301.639,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,263
NCO14,9.6,0.049617765,44.2086,OUT010,1998,44.6086,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1425
FDE05,12.792854228644991,0.032296886000000004,144.0102,OUT027,1985,5394.9774,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,320
FDW52,12.792854228644991,0.037340835,163.1526,OUT027,1985,3946.8624,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,1110
FDL36,12.792854228644991,0.075707087,88.18299999999999,OUT027,1985,1438.128,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,602
FDS04,10.195,0.146635206,139.0838,OUT035,2004,3652.5788,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,871
NCC18,19.1,0.17754562399999999,172.4422,OUT049,1999,3621.2862,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1286
FDN01,8.895,0.072693696,175.937,OUT018,2009,529.311,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,653
FDY02,8.945,0.146701312,262.291,OUT010,1998,1314.955,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1168
FDV15,10.3,0.146999264,103.7648,OUT017,2007,2804.3496,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1029
FDC34,16.0,0.173109453,155.2972,OUT045,2002,3894.93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,257
FDX10,6.385,0.12441028400000001,34.3874,OUT017,2007,388.1614,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1124
NCF19,13.0,0.035079516,47.9034,OUT013,1987,583.2408,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1317
FDE17,20.1,0.054763518,150.9366,OUT017,2007,3476.1418,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,327
FDJ08,11.1,0.11112293599999999,189.2846,OUT018,2009,3630.6074,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,511
NCN53,5.175,0.030330202,35.4874,OUT013,1987,388.1614,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1418
FDC16,11.5,0.0,88.25399999999999,OUT046,1997,1298.31,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,246
FDO15,16.75,0.008601441,73.7038,OUT018,2009,1404.1722,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,700
FDQ23,12.792854228644991,0.024407061,102.3332,OUT027,1985,1948.1308,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,792
DRF37,17.25,0.08426245800000001,261.591,OUT013,1987,3418.883,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,45
FDN40,5.88,0.08644044,155.3998,OUT035,2004,2153.1972,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,678
FDN24,12.792854228644991,0.11271892800000001,54.2956,OUT027,1985,1310.2944,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,668
FDF16,7.3,0.086619573,147.6076,OUT017,2007,3251.7672,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,366
FDH27,7.075,0.058437653,143.0128,OUT049,1999,1150.5024,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,447
FDY52,6.365,0.0,59.7536,OUT017,2007,980.0576,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1209
